fs 4800
kfs 1 hz, no plot 1

Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
29771	1,37698	29771	1,20577	29771	1,51465	
29772	1,39886	29772	1,26106	29772	1,53934	
29773	1,41199	29773	1,30698	29773	1,5534	
29774	1,41355	29774	1,34385	29774	1,55496	
29775	1,40855	29775	1,37508	29775	1,54996	
29776	1,39386	29776	1,39632	29776	1,53402	
29777	1,36761	29777	1,40788	29777	1,50528	
29778	1,33729	29778	1,41476	29778	1,47122	
29779	1,29666	29779	1,41038	29779	1,42592	
29780	1,2451	29780	1,39664	29780	1,36905	
29781	1,18728	29781	1,3754	29781	1,30563	
29782	1,12009	29782	1,34447	29782	1,23251	
29783	1,0479	29783	1,30667	29783	1,15222	
29784	0,967892	29784	1,26013	29784	1,06536	
29785	0,881323	29785	1,20546	29785	0,970372	
29786	0,791317	29786	1,14548	29786	0,870077	
29787	0,692873	29787	1,07582	29787	0,762283	
29788	0,590991	29788	0,999292	29788	0,650428	
29789	0,485046	29789	0,917449	29789	0,534511	
29790	0,376913	29790	0,830607	29790	0,414844	
29791	0,266593	29791	0,739393	29791	0,29424	
29792	0,155336	29792	0,642868	29792	0,169574	
29793	0,03814	29793	0,539783	29793	0,0436585	
29794	-0,0737427	29794	0,437635	29794	-0,0810072	
29795	-0,18625	29795	0,33049	29795	-0,205673	
29796	-0,299383	29796	0,220845	29796	-0,329401	
29797	-0,410641	29797	0,110263	29797	-0,451568	
29798	-0,516898	29798	-6,7895E-6	29798	-0,568735	
29799	-0,622218	29799	-0,111526	29799	-0,683715	
29800	-0,721912	29800	-0,221171	29800	-0,79432	
29801	-0,818169	29801	-0,330191	29801	-0,898677	
29802	-0,906612	29802	-0,437024	29802	-0,997722	
29803	-0,991931	29803	-0,540421	29803	-1,09114	
29804	-1,07037	29804	-0,642569	29804	-1,17707	
29805	-1,141	29805	-0,739094	29805	-1,25518	
29806	-1,20445	29806	-0,831245	29806	-1,32485	
29807	-1,25976	29807	-0,918399	29807	-1,38609	
29808	-1,30851	29808	-0,999305	29808	-1,43827	
29809	-1,34664	29809	-1,07552	29809	-1,4817	
29810	-1,37789	29810	-1,14456	29810	-1,51482	
29811	-1,39821	29811	-1,20579	29811	-1,53794	
29812	-1,41196	29812	-1,26108	29812	-1,55262	
29813	-1,41415	29813	-1,30668	29813	-1,55512	
